CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
90465772,2017,2017-05-26,9335,2017-04-19,1500,021284,,3,2,7,3801,0,1,1,,2,080,"I-80 E/B FROM 8TH ST","8TH ST U/C",243.00,E,N,A,-,Y,,,80,,,,R,,E,N,4,0,1,2,A,-,07,21658,A,M,B,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,-,-,37.7733,-122.40667,"SAN FRANCISCO","SAN FRANCISCO",-122.40667,37.7733
90465690,2017,2017-05-26,9335,2017-05-19,0208,021341,,5,3,7,3801,0,1,2,,2,013,"US-101 S/B","COW PALACE OFF-RAMP",440.00,N,N,A,-,Y,,,101,,,,,,S,Y,4,0,1,1,A,-,03,22350,,N,E,J,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.72153,-122.40051,"SAN FRANCISCO","SAN FRANCISCO",-122.40049155,37.72153677
90465531,2017,2017-05-26,9335,2017-05-18,1620,021646,,4,2,7,3801,0,1,2,,2,014,"US-101 N/B","22TH STREET PEDESTRIAN OVERCROSSING",440.00,N,N,A,-,Y,,,101,,,,,,N,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,A,-,A,D,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,-,-,37.7579,-122.4043,"SAN FRANCISCO","SAN FRANCISCO",-122.40431874,37.75787423
90464018,2017,2017-05-25,9335,2017-05-17,0735,021424,,3,1,7,3801,0,1,1,,2,023,"I-280 S/B","MISSION ST",250.00,S,N,A,-,Y,,,280,,,,,,S,Y,4,0,1,2,A,-,03,22350,,F,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.73222,-122.42899,"SAN FRANCISCO","SAN FRANCISCO",-122.4289965,37.73218127
90463130,2017,2017-05-25,9335,2017-05-16,1330,012827,,2,1,7,3801,0,1,1,,2,080,"I-80 E/B","4TH STREET",500.00,E,N,A,B,Y,,,80,,,,,,E,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.78109,-122.39745,"SAN FRANCISCO","SAN FRANCISCO",-122.39746669,37.78110988
90463123,2017,2017-05-25,9350,2017-05-17,0724,021564,,3,1,7,3801,0,1,2,,1,120,"US-101 S/B (EAST SIDEWALK OF GGB)","NORTH TOWER",150.00,S,N,A,-,N,,,101,,,,R,,S,N,3,0,2,2,B,-,22,,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,1,0,0,0,2,0,0,-,-,37.8253,-122.4791,"SAN FRANCISCO","SAN FRANCISCO",-122.4791,37.8253
90462996,2017,2017-05-24,9335,2017-05-13,0745,019799,,6,1,7,3801,0,1,2,,2,014,"US-101 S/B","23RD ST O/C",200.00,N,N,A,-,Y,,,101,,,,,,S,Y,3,0,4,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,2,2,0,0,0,0,0,0,-,-,37.75512,-122.40317,"SAN FRANCISCO","SAN FRANCISCO",-122.40319732,37.75511749
90462448,2017,2017-05-24,9335,2017-05-15,1235,021424,,1,1,7,3801,0,1,2,,2,013,"US-101 N/B","PAUL AVE",190.00,S,N,A,-,Y,,,101,,,,,,N,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.7231,-122.40083,"SAN FRANCISCO","SAN FRANCISCO",-122.40082672,37.72310132
90462408,2017,2017-05-24,9335,2017-05-15,1125,021474,,1,1,7,3801,0,1,2,,2,015,"US-101 N/B","FOLSOM ST. U/C",35.00,S,N,A,-,Y,,,101,,,,,,N,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.76962,-122.41537,"SAN FRANCISCO","SAN FRANCISCO",-122.41536868,37.76965696
90462216,2017,2017-05-23,9335,2017-05-01,0327,020888,,1,3,7,3801,0,1,2,,2,015,"US-101 S/B FROM MARKET ST","MARKET ST",100.00,S,N,A,-,Y,,,101,,,,R,,S,N,1,1,1,2,A,-,11,21954,A,F,G,B,E,A,H,-,C,A,0,Y,,,,Y,,N,60,0,1,0,1,0,0,0,0,0,-,-,37.77153,-122.42325,"SAN FRANCISCO","SAN FRANCISCO",-122.42325,37.77153
90459934,2017,2017-05-22,9335,2017-05-13,1230,020212,,6,1,7,3801,0,1,1,,2,024,"I-280 N/B","MCKINNON AVE",30.00,N,N,A,-,Y,,,280,,,,,,N,N,4,0,2,2,A,-,03,22350,,F,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.74121,-122.39854,"SAN FRANCISCO","SAN FRANCISCO",-122.39854569,37.74121512
90459717,2017,2017-05-19,9335,2017-05-13,0720,020157,,6,1,7,3801,0,1,1,,2,024,"I-280 N/B","16TH ST. U/C",200.00,N,N,A,-,Y,,,280,,,,,,N,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,37.76715,-122.3953,"SAN FRANCISCO","SAN FRANCISCO",-122.39524931,37.76721002
90459094,2017,2017-05-19,9335,2017-05-11,1814,013738,,4,2,7,3801,0,1,1,,1,083,"I-80 E/B (SFOBB)","SAN FRANCISCO/ALAMEDA COUNTY LINE",500.00,W,N,A,-,Y,,,80,,,,,,E,Y,4,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,Y,,Y,,A,07,0,0,1,0,0,0,0,0,1,-,-,37.81864,-122.35115,"SAN FRANCISCO","SAN FRANCISCO",-122.3511344,37.8185772
90459068,2017,2017-05-19,9335,2017-05-10,0850,021626,,3,1,7,3801,0,1,1,,1,083,"I-80 E/B","THE EMBARCADERO U/C",135.00,W,N,A,-,Y,,,80,,,,,,E,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.7881,-122.38847,"SAN FRANCISCO","SAN FRANCISCO",-122.38845114,37.78807921
90458737,2017,2017-05-18,9335,2017-05-10,1355,012827,,3,1,7,3801,0,1,1,,2,080,"I-80 E/B","7TH STREET OFF",100.00,W,N,A,B,Y,,,80,,,,,,E,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.77328,-122.40652,"SAN FRANCISCO","SAN FRANCISCO",-122.40656909,37.7732879
90457297,2017,2017-05-16,9335,2017-05-02,0850,018399,,2,1,7,3801,0,1,1,,1,083,"I-80 E/B","TREASURE ISLAND RD",1000.00,E,N,A,-,Y,,,80,,,,,,E,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,37.81114,-122.36399,"SAN FRANCISCO","SAN FRANCISCO",-122.36414025,37.81129032
90455251,2017,2017-05-15,9335,2017-05-07,1420,021459,,7,2,7,3801,0,1,1,,1,081,"I-80 W/B","EAST EDGE OF YERBA BUENA ISLAND TUNNEL",143.00,W,N,A,-,Y,,,80,,,,,,W,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,37.80991,-122.36542,"SAN FRANCISCO","SAN FRANCISCO",-122.36545786,37.80994586
90455104,2017,2017-05-15,9335,2017-05-06,1530,021459,,6,2,7,3801,0,1,1,,1,081,"I-80 W/B","WEST EDGE OF YERBA BUENA ISLAND TUNNEL",40.00,E,N,A,-,Y,,,80,,,,,,W,Y,4,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.80905,-122.36618,"SAN FRANCISCO","SAN FRANCISCO",-122.36620858,37.80907337
90455101,2017,2017-05-15,9335,2017-05-06,1430,021459,,6,2,7,3801,0,1,1,,1,081,"I-80 W/B","YERBA BUENA ISLAND TUNNEL",5260.00,W,N,A,-,Y,,,80,,,,,,W,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.798,-122.37812,"SAN FRANCISCO","SAN FRANCISCO",-122.37813227,37.79801311
90455100,2017,2017-05-15,9335,2017-05-06,1550,019631,,6,2,7,3801,0,1,1,,1,081,"I-80 W/B","SFOBB CENTER ANCHORAGE",300.00,W,N,A,-,Y,,,80,,,,,,W,N,4,0,3,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,3,0,0,0,0,0,0,-,-,37.79734,-122.37927,"SAN FRANCISCO","SAN FRANCISCO",-122.37907453,37.79713116
90455060,2017,2017-05-12,9335,2017-05-02,1200,012827,,2,1,7,3801,0,1,1,,2,080,"I-80 E/B TO 7TH STREET","7TH STREET",230.00,W,N,A,-,Y,,,80,,,,R,,E,Y,3,0,1,1,A,-,03,22350,,N,E,I,A,A,A,-,A,D,0,,,Y,,Y,,C,02,0,1,0,0,0,0,0,0,1,-,-,37.77405,-122.40589,"SAN FRANCISCO","SAN FRANCISCO",-122.40589,37.77405
90454403,2017,2017-05-12,9335,2017-05-03,0850,019987,,3,1,7,3801,0,1,1,,2,024,"I-280 N/B","KIRKWOOD AVENUE U/C",20.00,S,N,A,-,Y,,,280,,,,,,N,Y,4,0,2,4,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,08,0,0,2,0,0,0,0,0,0,-,-,37.7423,-122.3974,"SAN FRANCISCO","SAN FRANCISCO",-122.39751355,37.74239898
90454356,2017,2017-05-11,9335,2017-05-03,1750,013738,,3,2,7,3801,0,1,2,,2,014,"US-101 N/B","25TH STREET",200.00,N,N,A,-,Y,,,101,,,,,,N,Y,3,0,1,2,A,-,07,21658,A,N,C,C,A,A,H,-,A,D,0,,,Y,,Y,,C,02,0,1,0,0,0,0,0,0,1,-,-,37.7529,-122.40285,"SAN FRANCISCO","SAN FRANCISCO",-122.40280404,37.75290147
90454322,2017,2017-05-11,9335,2017-05-03,0750,019987,,3,1,7,3801,0,1,1,,2,022,"I-280 N/B","SAN JOSE AVE.  O/C",2112.00,S,N,A,-,Y,,,280,,,,,,N,Y,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.7135,-122.45184,"SAN FRANCISCO","SAN FRANCISCO",-122.45187253,37.71353795
90453462,2017,2017-05-10,9335,2017-05-01,1525,019987,,1,2,7,3801,0,1,1,,2,023,"I-280 S/B TO ALEMANY BLVD.","ELLSWORTH ST",920.00,N,N,A,-,Y,,,280,,,,R,,S,N,4,0,3,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,-,-,37.7322,-122.4157,"SAN FRANCISCO","SAN FRANCISCO",-122.4157,37.7322
90452404,2017,2017-05-09,9335,2017-04-30,2310,021328,,7,3,7,3801,0,1,1,,2,024,"I-280 N/B","KIRKWOOD AVE. U/C",150.00,S,N,A,-,Y,,,280,,,,,,N,N,4,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.74204,-122.39775,"SAN FRANCISCO","SAN FRANCISCO",-122.39779345,37.74207788
90452336,2017,2017-05-09,9335,2017-04-30,1845,021328,,7,2,7,3801,0,1,1,,1,083,"I-80 E/B","THE EMBARCADERO U/C",140.00,E,N,A,-,Y,,,80,,,,,,E,Y,4,0,1,2,A,-,04,21703,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,37.78901,-122.38752,"SAN FRANCISCO","SAN FRANCISCO",-122.38747731,37.78896083
90451599,2017,2017-05-09,9335,2017-04-26,1945,020991,,3,2,7,3801,0,1,1,,1,081,"I-80 W/B","BEALE ST. U/C",523.00,W,N,A,-,Y,,,80,,,,,,W,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.78565,-122.39149,"SAN FRANCISCO","SAN FRANCISCO",-122.3914548,37.78559063
90451561,2017,2017-05-08,9335,2017-04-26,0750,021626,,3,1,7,3801,0,1,2,,2,013,"US-101 S/B","THE BAYSHORE BLVD U/C",750.00,S,N,B,C,Y,,,101,,,,,,S,N,3,0,1,2,A,-,07,21658,A,N,C,C,A,B,H,-,A,D,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,-,-,37.74637,-122.40481,"SAN FRANCISCO","SAN FRANCISCO",-122.40477792,37.74636125
90450439,2017,2017-05-08,9335,2017-04-29,2340,021284,,6,3,7,3801,0,1,2,,2,014,"US-101 N/B","18TH ST PED O/C",199.00,S,N,A,-,Y,,,101,,,,,,N,N,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,D,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.76161,-122.40596,"SAN FRANCISCO","SAN FRANCISCO",-122.40595201,37.76160556
90450409,2017,2017-05-08,9335,2017-04-30,0435,021284,,7,3,7,3801,0,1,1,,2,080,"I-80 E/B","7TH ST U/C",344.00,W,N,A,-,Y,,,80,,,,,,E,Y,3,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,D,D,0,,,Y,,Y,Y,C,02,0,1,0,0,0,0,0,0,1,-,-,37.77417,-122.40628,"SAN FRANCISCO","SAN FRANCISCO",-122.40627414,37.77416706
90450319,2017,2017-05-08,9335,2017-04-25,1730,021469,,2,2,7,3801,0,1,1,,2,080,"I-80 E/B","HARRIET STREET",86.00,W,N,A,-,Y,,,80,,,,,,E,Y,4,0,1,3,A,-,03,22350,,N,D,C,A,A,H,-,A,D,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,-,-,37.77628,-122.4044,"SAN FRANCISCO","SAN FRANCISCO",-122.40443456,37.77632968
90449647,2017,2017-05-05,9335,2017-04-25,1630,021469,,2,2,7,3801,0,1,1,,2,080,"I-80 E/B","2ND ST",350.00,E,N,A,-,Y,,,80,,,,,,E,Y,4,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,-,-,37.78445,-122.39339,"SAN FRANCISCO","SAN FRANCISCO",-122.39340479,37.78447168
90449632,2017,2017-05-05,9335,2017-04-27,1650,021646,,4,2,7,3801,0,1,1,,2,023,"I-280 N/B","GENEVA AVENUE OVER-CROSSING",2112.00,S,N,A,-,Y,,,280,,,,,,N,Y,4,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.71431,-122.45086,"SAN FRANCISCO","SAN FRANCISCO",-122.45089479,37.71435168
90449627,2017,2017-05-05,9335,2017-04-28,0720,020157,,5,1,7,3801,0,1,2,,2,013,"US-101 S/B","SILVER AVE. O/C",630.00,N,N,A,-,Y,,,101,,,,,,S,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,Y,Y,,F,26,0,0,1,0,0,0,0,0,0,-,-,37.73424,-122.40638,"SAN FRANCISCO","SAN FRANCISCO",-122.40631476,37.73428091
90449488,2017,2017-05-04,9335,2017-04-26,1000,021626,,3,1,7,3801,0,1,2,,2,013,"US-101 N/B","THE BLANKEN AVE U/C",900.00,S,N,B,-,Y,,,101,,,,,,N,Y,4,0,1,2,A,-,08,22107,,N,B,C,A,A,H,-,A,D,0,,,,Y,Y,,F,26,0,0,1,0,0,0,0,0,0,-,-,37.70981,-122.39506,"SAN FRANCISCO","SAN FRANCISCO",-122.39518515,37.70978106
90448729,2017,2017-05-03,9335,2017-04-23,1300,021474,,7,1,7,3801,0,1,1,,1,081,"I-80 W/B","YERBA BUENA ISLAND TUNNEL",1795.00,W,N,A,-,Y,,,80,,,,,,W,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,-,-,37.80534,-122.37044,"SAN FRANCISCO","SAN FRANCISCO",-122.37030061,37.80518746
90448660,2017,2017-05-03,9335,2017-04-23,2340,021125,,7,3,7,3801,0,1,1,,1,081,"I-80 W/B TO HARRISON STREET","RINCON STREET U/C",250.00,W,N,A,-,Y,,,80,,,,R,,W,Y,3,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,C,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,-,-,37.78396,-122.39314,"SAN FRANCISCO","SAN FRANCISCO",-122.39314,37.78396
90447860,2017,2017-05-03,9335,2017-04-12,0104,019737,,3,3,7,3801,0,1,1,,1,083,"I-80 E/B","YUERBA BUENA ISLAND TUNNEL",490.00,E,N,B,C,Y,,,80,,,,,,E,Y,4,0,4,3,A,-,01,23152,A,N,B,C,A,B,H,-,C,D,0,,,,,Y,Y,A,01,0,0,4,0,0,0,0,0,0,-,-,37.81122,-122.36403,"SAN FRANCISCO","SAN FRANCISCO",-122.36412026,37.8113103
90447771,2017,2017-05-02,9335,2017-04-20,1238,021672,,4,1,7,3801,0,1,1,,2,080,"I-80 W/B TO 5TH STREET","HARRISON ST.",50.00,E,N,A,-,Y,,,80,,,,R,,W,Y,4,0,1,2,A,-,01,23152,F,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,37.779,-122.4014,"SAN FRANCISCO","SAN FRANCISCO",-122.4014,37.779
90446875,2017,2018-08-14,9335,2017-04-19,1110,019213,,3,1,7,3801,0,1,2,,2,014,"US-101 N/B","CEASAR CHAVEZ ST",50.00,N,N,A,-,Y,,,101,,,,,,N,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,-,-,37.74981,-122.40346,"SAN FRANCISCO","SAN FRANCISCO",-122.40347715,37.74981539
90445884,2017,2017-05-01,9335,2017-04-28,1320,020435,,5,1,7,3801,0,1,1,,2,024,"I-280 N/B","IRWIN ST U/C",230.00,S,N,A,-,Y,,,280,,,,,,N,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,08,0,0,1,0,0,0,0,0,0,-,-,37.76824,-122.39635,"SAN FRANCISCO","SAN FRANCISCO",-122.3964052,37.76818822
90445856,2017,2017-05-01,9335,2017-04-26,1635,021459,,3,2,7,3801,0,1,1,,2,022,"I-280 S/B","GENEVA AVE",842.00,S,N,B,-,Y,,,280,,,,,,S,N,4,0,1,2,A,-,03,22350,,N,C,C,A,B,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.71894,-122.44862,"SAN FRANCISCO","SAN FRANCISCO",-122.44852125,37.71892876
90445816,2017,2017-05-01,9335,2017-04-23,2017,020888,,7,2,7,3801,0,1,2,,2,015,"US-101 N/B","FOLSOM ST",50.00,N,N,A,-,Y,,,101,,,,,,N,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,C,D,0,,,,,Y,,A,08,0,0,1,0,0,0,0,0,0,-,-,37.76967,-122.41529,"SAN FRANCISCO","SAN FRANCISCO",-122.41529057,37.76965418
90445726,2017,2017-05-01,9335,2017-04-20,1802,020783,,4,2,7,3801,0,1,2,,2,014,"US-101 N/B","23RD ST",632.00,N,N,A,-,Y,,,101,,,,,,N,Y,4,0,2,3,D,-,00,,,N,B,C,A,A,H,-,A,D,0,,,,,Y,,-,-,0,0,2,0,0,0,0,0,0,-,-,37.75629,-122.40316,"SAN FRANCISCO","SAN FRANCISCO",-122.40314037,37.75629579
90445699,2017,2017-05-01,9335,2017-04-15,1840,021277,,6,2,7,3801,0,1,1,,1,083,"I-80 E/B","TREASURE ISLAND ROAD",3972.00,W,N,A,-,Y,,,80,,,,,,E,Y,3,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,-,-,37.8007,-122.37528,"SAN FRANCISCO","SAN FRANCISCO",-122.37521838,37.80063172
90445684,2017,2017-05-01,9335,2017-04-18,0820,021626,,2,1,7,3801,0,1,2,,2,013,"US-101 S/B","ALEMANY BLVD UNDERCROSSING",930.00,N,N,B,-,Y,,,101,,,,,,S,Y,3,0,1,2,A,-,01,23152,F,N,B,C,A,A,H,-,A,D,0,,,,Y,Y,,A,01,0,1,0,0,0,0,0,0,0,-,-,37.74021,-122.40814,"SAN FRANCISCO","SAN FRANCISCO",-122.40807885,37.74020237
90445660,2017,2017-05-01,9335,2017-04-20,0745,021626,,4,1,7,3801,0,1,1,,1,081,"I-80 W/B","YERBA BUENA ISLAND TUNNEL",1214.00,W,N,B,-,Y,,,80,,,,,,W,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,37.80654,-122.36914,"SAN FRANCISCO","SAN FRANCISCO",-122.3689946,37.80638089
90445361,2017,2017-04-28,9335,2017-04-19,0830,019213,,3,1,7,3801,0,1,2,,2,015,"US-101 S/B","PHYSICAL REVERSE GORE POINT OF I-80 WB",200.00,N,N,A,-,Y,,,101,,,,,,S,Y,3,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,Y,,Y,,C,02,0,1,0,0,0,0,0,0,1,-,-,37.76775,-122.40559,"SAN FRANCISCO","SAN FRANCISCO",-122.40562008,37.76773392
90445245,2017,2017-04-28,9335,2017-04-14,1625,021474,,5,2,7,3801,0,1,1,,2,080,"I-80 W/B","2ND ST. U/C",315.00,W,N,A,-,Y,,,80,,,,,,W,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.78315,-122.39539,"SAN FRANCISCO","SAN FRANCISCO",-122.3954121,37.78317895
90444864,2017,2017-04-28,9335,2017-04-19,1750,021469,,3,2,7,3801,0,1,1,,1,081,"I-80 W/B","TREASURE ISLAND RD",1584.00,W,N,A,-,Y,,,80,,,,,,W,N,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.80566,-122.37002,"SAN FRANCISCO","SAN FRANCISCO",-122.36991238,37.80554222
90443744,2017,2017-04-27,9335,2017-04-17,0255,021328,,1,3,7,3801,0,1,1,,1,081,"I-80 W/B","BEALE ST. U/C",748.00,W,N,B,C,Y,,,80,,,,,,W,Y,4,0,2,2,A,-,07,21658,A,N,C,C,A,B,H,-,C,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.78533,-122.39221,"SAN FRANCISCO","SAN FRANCISCO",-122.39215133,37.78521581
90443733,2017,2017-08-08,9335,2017-04-05,0625,021649,,3,1,7,3801,0,1,1,,2,022,"I-280 N/B","ST CHARLES AVE O/C",1536.00,N,N,A,-,Y,,,280,,,,,,N,Y,4,0,1,2,D,-,00,,,N,C,C,A,A,H,-,B,D,0,,,,,Y,,-,-,0,0,1,0,0,0,0,0,0,-,-,37.71034,-122.46448,"SAN FRANCISCO","SAN FRANCISCO",-122.46447981,37.71033739
90442954,2017,2017-04-27,9335,2017-04-17,1545,021436,,1,2,7,3801,0,1,2,,2,013,"US-101 N/B","PAUL AVE U/C",310.00,S,N,B,-,Y,,,101,,,,,,N,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,B,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.72282,-122.40071,"SAN FRANCISCO","SAN FRANCISCO",-122.40071327,37.72281869
90442900,2017,2017-04-26,9335,2017-04-15,0010,021328,,6,3,7,3801,0,1,1,,2,023,"US-101 S/B TO I-280 S/B","ALEMANY BLVD. (NORTH) O/C",1158.00,N,N,A,-,Y,,,,,,,,,,N,4,0,2,2,A,-,03,22350,,F,C,C,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.73424,-122.41085,"SAN FRANCISCO","SAN FRANCISCO",-122.40784625,37.7408992
90441914,2017,2017-04-25,9335,2017-04-15,0009,021328,,6,3,7,3801,0,1,1,,2,023,"I-280 S/B","ALEMANY BLVD. (NORTH) O/C",1096.00,N,N,A,-,Y,,,280,,,,,,S,N,4,0,2,2,A,-,07,21658,A,F,B,C,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.73416,-122.41102,"SAN FRANCISCO","SAN FRANCISCO",-122.41097306,37.73406859
90441889,2017,2017-04-25,9335,2017-04-15,1120,021646,,6,1,7,3801,0,1,1,,2,023,"I-280 N/B","ALEMANY BOULEVARD (NORTH) OVER-CROSSING",390.00,N,N,A,-,Y,,,280,,,,,,N,Y,3,0,2,3,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,1,1,0,0,0,0,0,0,-,-,37.7327,-122.41325,"SAN FRANCISCO","SAN FRANCISCO",-122.41325783,37.73271846
90439928,2017,2017-04-24,9335,2017-04-14,1510,020084,,5,2,7,3801,0,1,1,,2,023,"I-280 S/B","NORTH ALEMANY BLVD. O/C",200.00,S,N,A,-,Y,,,280,,,,,,S,N,4,0,1,2,A,-,07,21658,A,N,B,A,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.7323,-122.41516,"SAN FRANCISCO","SAN FRANCISCO",-122.41514136,37.73222189
